Data curenta,Denumire Produs,Pret LEI,Site,Sursa,Chipset,Ventilatoare
19-11-21,  ASUS GeForce RTX 3060 TI 8GB GDDR6 256bit LHR (DUAL-RTX3060TI-O8G-V2)  ,4699.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=868282197&ProductType=p&dat=oqsSNH5kuchfetLxy%2FdVPwVbo24k7DxduC30rlNhxG%2FTb9jCShPdjW%2BzclsZ7DZN0KfNg4V7iB1crsyk9YHJ9crkxVZMGGZfrGqVey8PN6GvG%2Fr5YyfUe5mbmLp9C5bpflvPBix%2FdlJtkj7f8NtYb%2FGi9%2Fj9Qy1Jc5uTkbA3ko4rWgTkKOw%2By2FOdGx4HkvR6sOn73BOWYjOMyiAUQX4NhqpOJUTgBTMJeUcbVs%2Bdv4POVssDKGupHg3GVfGkOmm%2BnjRQ0OtqGEIv0zn1RcZ23EX%2Ftla%2BsxtRGuMxSr%2BaZqih6yNrh%2FnttT8qhp8l6QWEvGb8jgFsvaDQtx5KOcwN3ZS8C6eb5JNFTDrRRfQ9keKUWzCWtlu3uoqHBKwtO%2FK70DYk2r91XiH2TK9l6AUzey%2FWgc4LOs%2FMYBS68BWlTGwaNaa24%2BkJi%2B5GXmNEl15&pp=c487dfde30ed5b75e7f44ea9fe704191&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060Ti,2
19-11-21,  ZOTAC GeForce GTX 1660 SUPER TWIN FAN 6GB GDDR6 192bit (ZT-T16620F-10L)  ,3553,melarox.ro,https://www.compari.ro/Jump.php?ProductAttributeId=665556705&ProductType=p&dat=AMTiont3NFp60fcfUjvlfIGmPTymCySJUy%2Bp68jEdcSaopvmyde1RzUVp2AulNqWw6pnMCBHeE3pQmFN1cWz%2BeuIXJpmKt0EVt%2FJCV7rtPJXPt7bhNpBfwxEfmkhlq29WqdPaUMCG3bLDhXYsPxNj%2Bv7%2FI3riu4YMgE10A2z1naLZdfrMRvJA8lJCdcxtyF%2FgsuzkzNRMycF3QeYJBQRbPe0C%2BQZep9RtajZuk8EG2JVLxh9KVM%2Bs8fj8JmnkqMpZfa0AIP4c3p5DMjNyN3DgZpoW1dwMAFbZhvjrI%2B1v3BF%2F1hMwqEHCxABZ9r2pcaM5l%2BcmK9D%2BtDZbXmkEEhwroIiWKIGME889FXvj6GH%2Bg8%2BInOSJ9mLMN4yspMJahEyoIys5EFwvGRgdplYWI3KCAf%2BIQA%2F%2BaJWf4OLaRSpwp1NrwtilwO3KV9y3qjo7fxf&pp=3c769bd935561fb199b6fa6a3441872a&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1660Super,2
19-11-21,  GIGABYTE GeForce RTX 3060 Ti GAMING OC 8GB GDDR6 256bit LHR (GV-N306TGAMING OC-8GD 2.0)  ,4899.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=863603889&ProductType=p&dat=5Vr1JmWyu7ABiu4qKk4XddvPLkJNZ%2Bhvw%2B%2B9jnYqmNgUP6bTelhREU6%2Fp6s7sqLfi6YomQR%2ByToSXyRMLLKsPS919rMhEoEPU1FN1Pkrl3DwqqrwaUHNu%2FhfgQ3%2BizcufRA%2BrddpKgxGV4F4K2mLY29vVBmMTiBHGVFtCKh5KJgmj%2FVts830FjqoWUQB4Y9zgp5mMvkFobafCsv1MEIQpesE%2Bw8Rn49MaX%2FOjDvn4%2Brp24dRDPu1glBJskUtKSj7EGaVjrDH17CpBMh33pgRDEbFNWnuP%2F630%2Fvs0q%2FWatBspnPJCj6Ffe3uwAkptyPWlJ47HS4LjmQ28BBqw%2FVU1G7jFaA12WwZb4yhODVlYpjRb4k%2BlTI0XD08zHvo9sx4Um%2BtGRzuA1zdInhEwKy7Wouddu6hWVeMSW0aDfYO%2FMaQ0gKUgePyzfBof%2FNKP4eI&pp=387482c348e64e14331daf936d034f1f&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=2&pt=product,RTX3060Ti,3
19-11-21,  ZOTAC GeForce RTX 3060 Twin Edge OC 12GB GDDR6 (ZT-A30600H-10M)  ,3999,pcone.ro,https://www.compari.ro/Jump.php?ProductAttributeId=842938767&ProductType=p&dat=fpLn1kXo2A%2Fa8QFmNz%2BEhve0cOaPxHuvT31G2I552KWtVG7PNmF2YbCK%2BRIEjiensun8M7Wt9Itbn9HmF8bXMU2%2BiJK0SpU1b5X2hu%2BK269OK18%2BZ5KLFCdFP98kVvsDNE7%2FSqfG%2BCcUU8UTJsANQ9%2Bkk4IYn38DXhPYaTkFywhgmHrXdR9VPLJkoJ2LwdLixDUgP7Fs6iOAA0r7HLTYQX%2BE7RI0q8%2BuEPfSd9vg8MAatcXxr1nn9cmIO0nhhCPTXVpFhXnMyBCJ5wM9gVKduzgZilEZcLSZqgzWihHm4N9St6lb0QngHI6hM0WnZqLIB2zFNczZ1yLcxlEP3QjehJnxqPI0cprK795af7u0gaZ%2F7WsgR7ElcieMZBhF77Xh7Z9WbWhRnp6Ctx%2F%2F4dy4JJmR8F1L81O5rlJLvO4RdherPCPy%2BoJNM%2FcaCkQYrP%2Fp&pp=c614d0410e9fabc1d1d8fac1b543071c&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060,2
19-11-21,  GIGABYTE GeForce RTX 2060 D6 6GB GDDR6 192bit (GV-N2060D6-6GD 2.0)  ,3299.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=853941300&ProductType=p&dat=S%2BdlbnGaqyjsAOH81wSskTS5BqcKzthmtXafYEswyeedUbWHfaYClHaYO8yeVKyn9HrlVbb1A%2F%2BxFoc3s%2FH%2FJaQ6OVjC4Lr5vnvO4lQqu28gBMcvTrddpE8tHvPIP%2F1iNSnVIba5U7OY0Xqqqe8YpokL%2Bg6ZXPbIE60752XjGVOxt23OnQRt5YndMmRFtV3OHKA1NQimzfyUUh5zE2ZLeh726dmetmAYuUeAY60xCAFzmsvyLXM8thu0Tj8QX873eo8YtHMcYTC2KWHQqE4rZSCfbhnOpuTaReBxKqES0H1IqYKJuT3RXgggDyrR5lszpDibG%2FjYPW36zQAzohiEoyHwulvIdH72hS95YpqE91UlgZh3b%2BQqLRUMDnJbejJl9yQTjtWwO%2FEWtNu2hxE9SVokZxxTJlYHzu7pLiQoCZGwA8O%2BisQyzCZy1Kk21Qdm&pp=27c1d1060dd6c52126cde37e9f7adab6&sc=7&ptp=2&ct=highlighted&cp=OfferOverlay&op=3&pt=product,RTX2060,0
19-11-21,  MSI GeForce RTX 3080 Ti 12GB GDDR6X 384bit (RTX 3080 Ti SUPRIM X 12G)  ,11499,cel.ro,https://www.compari.ro/Jump.php?ProductAttributeId=892236057&ProductType=p&dat=YsVnGpDMCLeOA%2FXobUxdfACHvVCxa%2FMA5Pki27RtSBhuRF%2FesrZgJC5F%2BqVYvk1hsIL4p%2Fo0tZp3dKmgpemdN6jgoKAM2thfJLgxGZuK5S2Oq%2BjRug5H3rJ11whjB7NukWXxQCzuGt1xldNwDYd03pGx%2BGtiy8mtehAwyy0%2FnxrQ%2B4S3taqwktPjEvZk2vNKhwkbkVcGQt3UCxFHUGC%2FF5HZSLTJwxCdQgZ9MuwXNso6972VuPW7qWUlvm9DNNMJci%2BeAdlHcBwu1gP9BFV1%2BfDExlfGujcZiLTzyOBwXwOMGoT2UWZeFnagDFfV4O9jM%2FrgaH%2Fh95MuBsEVNSc3CpNZK5WYUXZjl6QXJEfbGQJ1jsu936VPryWwpGc9w0xNwyYoKmgqHTKkRrCH0oFKIt3dOMhlRUP1g0PUhs5N%2FGSRytknJ7Hpe8TdOb3YIRWS&pp=496b920f179402d028e91e439d9d827c&sc=5&ptp=2&ct=highlighted&cp=OfferOverlay&op=3&pt=product,RTX3080Ti,3
19-11-21,  MSI RTX 3060 Ti 8GB GDDR6 256bit (RTX 3060 Ti GAMING X 8G LHR)  ,4899.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=850052862&ProductType=p&dat=QoMUmmC%2FOu4c9z%2FYmotLv0NKTGFzdOvxwFEBwBQpfDSXju5osKaTgIGBV3Y4DIK%2Btt9YJFvGy90wKxxR%2BrHc3I23Yg2%2Fqw3cLbof7Fz93bp5k3NEdavdHUXb6QU%2BAKuMbAY%2B4p1DyrAHalLJd%2BHasHqUKXHc7cvbrnZ7KbNxzN2QxWEBqxwnAhALthxeyS66XRGv7wPlql8ifBSND4bRY8ZjBq6c%2BEhhM51pYAFVMRTYMuT2nlvc3dRVcAdkpg%2FXzvUi6odSJCbR1PyRopB2ar3pCuBDQinMZ5cD0RcEv%2BePBgJpdR7WogrSaTPwGB7m95YkdVhWhWvKbF2gJ7%2Bfk0pgWK86LaLL9UE6lPrJh2Q9vJEgtenpO5gjprihqnkGOLGAuACJR%2FNVSsPeleq3xkUay1YurzkmXJpYYLLSwL5Silomod8w5uczG3WWQcH3&pp=ee5a8b0ab43633772f66d1e99d4c5b6c&sc=5&ptp=2&ct=highlighted&cp=OfferOverlay&op=3&pt=product,RTX3060Ti,2
19-11-21,  KFA2 GeForce EX 1-Click OC RTX 3060 12GB GDDR6 192bit (36NOL7MD2NEK)  ,4289.99,vexio.ro,https://www.compari.ro/Jump.php?ProductAttributeId=870967539&ProductType=p&dat=6TXyZt%2FSH3O4%2FQst6ICsBkN9%2FV7KxQ2KuJRROY9zvNkUkjFODTfLpfQKKzhHBbkLr9uc4L%2FbLOfPz5z0K8dYeTEXf8mTsunGHmC5tIYy1BTQpKlDxbDLN%2FpiS20Ktw1Ewl73H48shRK5f0ny35Igp939So3UxxC%2FNgfKpsjRRcJDh3mV4EINTFCK5vJI3JEAOBUfl1IUIPO4K5E74%2FvKoRYAUlddQR83OBS%2BFEMh7vJ7HIgueQw600o5ZxZHiAZSg5boyR0a%2BmBgkhvWowpAndfJcCV6%2FOqZFDUpFQZOTLjvJiqEGy6r88B1P9mpFJF%2BXHvxayiD9rMUtxqf%2F%2Br%2B41KTJ1yJt2XzvgCXoEFTp8nzUhFYPeDO9Fhvr6%2FayFrvhTGle6YyIC6xbgdVRqNi3Y4wEQRz2EI9PlphiPgB4DEhV4vKEdPhLhukk3I1cmgL&pp=4a038051ee8e43edee052435e096bbec&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060,2
19-11-21,  KFA2 GeForce EX 1-Click OC RTX 3060 12GB GDDR6 192bit (36NOL7MD2NEK)  ,4289.99,pcone.ro,https://www.compari.ro/Jump.php?ProductAttributeId=870967542&ProductType=p&dat=vK78t%2BFZWLMdz9sfL7yvUkg2ovxSpQvZTn%2FepL5gT83%2B2wKLaH6dj9RyrVf3Y8pA%2F4Lu7ncw%2Bnvzt97tDfgDAwnEUU2wl17%2B0D7XGjq6PnOnrmns4FysmFDkOW1iUPfptL1Yh1vi6tQheLBjQNKjrocInr4lgwLU6gzlGbbpRetcaI0iX4D6Qni4yutbPM8vIVUfAgmgFr6JKMP%2BRLWUBny14a56tcghe9wKI73%2Fv9fGrjFY3EaDFHjoUG0Bk5oXfnhKvJhpDp5PpCpS050SeWt8HFmD%2B7FstKa74X4zEx%2F5EU9xNZ8I5Td4uNyIB27I%2F%2BskQRMaYN3y7U6L8n8EV4rRChMkqLbRoBc%2FmDTW9T%2B0zknOz81yFv%2FhJfpTGWVwcf6SUcTbAhowiZMBWMy6s5HnBRq5c3pXXXkOARx2SSGQmc%2Fe%2FQf%2FN4Z3j2%2Bb6fuV&pp=0d1fef23c2318497ab7f82dd7410bb01&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=2&pt=product,RTX3060,2
19-11-21,  ASUS GeForce Pheonix V2 RTX 3060 12GB GDDR6 192bit (PH-RTX3060-12G-V2)  ,4949.99,pcgarage.ro,https://www.compari.ro/Jump.php?ProductAttributeId=836233533&ProductType=p&dat=qdP%2Bsy1e0FdINzgFMY%2BEmI178NbCdzUI81vo0YPfuccUAA8ydFVqlnP%2BMHiC9zIpaHTxvmhHiFTrFksVTpKaNFuu3MzOS%2FPc31cvgBDO8B8uF3ekD9O3iwe0Yk4gziYtRkBzMwCZeusFFQ4B3i9eRzK%2FlJJF%2B9sfVNhvUEVmm4emlDk7HM8WZfr3I2fOcFjwPvRn%2FFOEV6ipdZ358OM3oGXBfpSHO%2BLDnSqYoEllNgv70zEvGXg8KR5YmTqwx%2BI1GzOqltfpJmwqmUXJ0cxCdhHkv2TWjYl%2BcL5MVSzu4uUFZRdzhoDyZXX%2FUWTypXFuiH%2BBoNRn0UDlVG1NrkoTgKJJRUk9i%2FblKxL9ftHgsN%2FEg6L8BW0I0Yw7yyLc%2FwzjQcDiQSw4QwxCsBNSKREnwyXITnOxk9ZMWQhNilU13URc9xpRwP7rKsj17GNH5CAp&pp=2c88378a9b7b32cc5cade09c0b7a3188&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060,1
19-11-21,  GIGABYTE GeForce GTX 1660 Ti OC 6GB (GV-N166TOC-6GD)  ,3448,leumart.ro,https://www.compari.ro/Jump.php?ProductAttributeId=836012412&ProductType=p&dat=CkTpgTYvO4XeleB%2FmH0SsTOx%2Bspqx7rgZOACRP%2FvPCXY42DLFH2hUgrzNq2h%2BzovlYVDoIIp0bY2NeQRpI5fqzFIPw%2Fsk5s7UMfIaysVg9qi528KfLgv2pEYjmomOZo%2BvWvo40UICjhwTMuJkkbYoG2TfKf9qwnZLAOGcqV5KUWK5375UWzO%2BumzJB8sZ3%2F8nF9xRYVm90x4Sjj12TIisxhXCAtNaDKKKDan0Cbp5TrGFx%2FDnsdbBF7suAj40TkWcX4sFPeNUsFFuABKYD7I%2BTT3vSaMerznyQSPifkG8RiIQWmMzY26J1GZ8AcxXBJyVMcg%2Fj7bRjvUTqv8C9jl8%2B18DGGjUKcwN29UHU1deQbrTPEYt8%2Bp5maRder0lKOcfvPQDmlZG7praMeRn0aDPHv7gc7haTLhuQj90%2Bcanc2rnBGcV7opkf8KD2BfwOr9&pp=de0c69afac8eb6be067cfc616fe24911&sc=5&ptp=2&ct=highlighted&cp=OfferOverlay&op=1&pt=product,GTX1660Ti,2
19-11-21,  GIGABYTE GeForce AORUS XTREME RTX 3080 10GB GDDR6X LHR (GV-N3080AORUS X-10GD 2.0)  ,8899.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=871755339&ProductType=p&dat=4bt88JbP4JQ0o0aiYjxVWYS4bJhycDwXzJHycpEBAlL1D6m%2FqBay475h5jWqgkmWFENhLmzQEHZZyxCrbb8EILIRctJ%2FobBVQ3gCrUNopWiu%2FhLp9SYvh9xMTjIqRyDqhnTR6fPWBkkWbqc4wqW28bnSN9cScqwXVtL4GMX2GAm75GxwftvjYd3Co5VGIchqAqLP5jcpi6e8%2BdydRI2HXpU5OgwdPcfFydxsnGnnA4HBOO%2FT%2F4bP7%2B6XWIagnxT1ctyfCeAfoRtuBsn5QN27oS8qsGKNBq0qKmh5%2BUvZzZKJ6JRq2vKXKV3shGQSoR87dnoHkJM59tCdsVCXHevQOxcOhOSmgIX%2FBWm%2BQ6AD90B2HgCfvqVTBqtwfhyDy2CAcXQrE8hNtxv4KPQVqegZHXnbuJnoAxOHN0pgKGIOVvkyG2iBdqtiYRrIhjImHiL4&pp=610a320cd7a0b4e1ffbc3f10f93b93ea&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3080,3
19-11-21,  ASUS RTX 3070 8GB GDDR6 (GC31R-052)  ,4984.46,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=834510096&ProductType=p&dat=1TH1I%2B0yRkCZ3IBO8zLiFfUwYXJVSxHJXq%2FazvnYLEEMJqS6YdG1X1H7glPlZSxp4LAk38pQc17a8biyyTR7GVr8jfmeR1M1O7sgStJix%2B0Mss7623eyAEPN8m%2FSHTgjMgehGLboH54MZxbdKrqXF%2BF4ViCaiBJuI0JZnxTnL4jkSEQ6QpGYsN6aC2O%2FiorPObQSPKvLdMqYGTlpi83kTZPB2I286vKoZKkRO9fFRvn42mVpq4txlD4%2Fyd0s%2BhkoXbjXcjHK6Ol4dAbNKioYk8JZLlVEFKJZWtJXD%2Fot5aJF0lyOtlt%2BPDFLiIBtl%2FSKXl86QJc0DpbBkmGBWidItOMLp1xTRZ7VGLrQ7rzJfB1c5ZYJUwdWCkwEdWN0p12Bf2%2FSzTVyU9y1UjspEXZ3I9bv7nx5AzToC0dkt6m6pClkXOhkrFltGULjp7NBbkw%2B&pp=3646f9e6c44d9fe9ac9e1eab7a651aa8&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3070,1
20-11-21,  MSI GeForce RTX 3060 X 12GB GDRR6 192bit (RTX 3060 GAMING X 12G)  ,4289.5,leumart.ro,https://www.compari.ro/Jump.php?ProductAttributeId=828501240&ProductType=p&dat=6QCOCGu5ZD%2BkQINdzvkQktHE8%2Fd8ealkXAoGPPaZtfZtQHCFOgzu1KAe3yZ5iF%2FPlGjpQiMadbW3NmVAKm4nCaNR6eXdK41O4%2BempEuAgDpzVS7seceBouJyAI7NKsCdUxOK%2FLe7238w3Ip8jiRcKNgexYam044t3klUu62gLJKdjnWJ4OqYXD8xpIm8R4TZnBo15Dik3hXiL2fNIID%2B%2BVb1cW1THDBMSIomRuATDd3iznWYv79Ylo7PwFwAGD8evsxihZ4l4M2%2FXvnmw1TJ0hfrdfCzj4gJfN0S6%2BKOQ5IPOCPlS7%2B0qo56h%2FwypFwi3oQEkbUzhnVx5D2hwG5X9wrAF2yPwNXd3a39eLKItTYPjNqhhdUnqErp8FjkQ9N23WPmEc8OU2WwfBH965n6r4g9LAhzEBcGJNJaCOEFrt%2FlMC63MJyirCGvLnRWV13M&pp=00327ed579ee6970c8246644712bb231&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060,2
20-11-21,  SAPPHIRE Radeon NITRO+ SE RX 6900 XT 16GB DDR6 256bit (11308-03-20G)  ,8399,vexio.ro,https://www.compari.ro/Jump.php?ProductAttributeId=817641606&ProductType=p&dat=RLr7Nl1FiKcLkPmQcO%2Bne%2Fav8RmQHc8ckN9ibf%2BevTKIOgFqAHJwQW4pEj9N0evCbtRtbuYyT158zNae7ZTlTm%2BrXsCufGSjnWyXwrYv2NaCOdnkNExWjZHR7mHRGJ18a8F6BOpBskfk%2B3moUbb0fjZ7683b73U5fY9PC%2F2%2F9Iq3tRmpFcB2Pq85Js7gtY3WqwUgPqQiJ4jMYQLo9WwFf6SOOjygx%2BglD2uB3%2BkS%2BO4Lg2pWLQB6wpJkKc0FFs47CMZYigjlU2DCwkdZuINnYbj0ttbf4ukFVnpdtIHP8OW6DCfjTQeDoOd5Og3v03jkVBYthUkzbmTN6V7sP3Q%2BaTpyzSe9xh%2F1Pfumz5ZmwA6JthfZsscOcApByeP2u%2B3ENgg68njBES%2FN%2F%2B4wJmxtnckJyoxQxZnrAw1ZypvXBJd03jjsKnPE7vUzn%2FOLUo26&pp=9ab4ecf528285812e34b6d9c42759b48&sc=13&ptp=2&ct=highlighted&cp=OfferOverlay&op=1&pt=product,RX6900XT,3
20-11-21,  SAPPHIRE Radeon NITRO+ SE RX 6900 XT 16GB DDR6 256bit (11308-03-20G)  ,8399,pcone.ro,https://www.compari.ro/Jump.php?ProductAttributeId=817641588&ProductType=p&dat=rJoQgBWPtNJfTnWSSZ2Jdls9shB%2Bnnee6jUCkdlZrg5Q8PR72he%2BU4tFXAT972dZNEC78dN6Q3eCs271mccUPQLDtV4fAsfMfTEyDokyJbqaRt1TAPVLNxxDvZTHfH8evwLiYaHlZB9%2BRdThQ%2B4Ia7Xu%2F8QDBdvQensM7FTr1hpxErMjkg%2FR8P9TpL88vXdes0ytjz3ZDQIBtwhuL8ssvrvmW49a23XsDrKHL1KNHEZwnuWb%2B7d%2Be5URLUu3KNUs%2FeFzhoeKrSPIA%2B8y4Hk3%2FTx2uEKfV29gjAfR7vgcQewhAytWji51P1epJ6LvC4GSZepgVI0kiPDNszE6dz9UhobbDBGGoEVivS6TZOFNVNHZqpBf9zjpSNXjrmh0bAeQ0TIi%2FrDjcIoSwKE8zKned9fDS%2BCpCeOJXZjyiQ2EpzCU8yq2qC8eQBJ%2Ffk46HXI3&pp=93b440224b180b0d39be329ec869df32&sc=13&ptp=2&ct=highlighted&cp=OfferOverlay&op=2&pt=product,RX6900XT,3
20-11-21,  GIGABYTE GeForce GTX 1050 Ti OC 4GB GDDR5 128bit (GV-N105TOC-4GD)  ,1549.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=421655975&ProductType=p&dat=QhtG%2FhuN%2FVHO%2FJ8ij%2Ba%2FrZRGJTKBtVjeRO15A8OehhwgmCHEAfdVJ%2FVcen28DX8qJ%2BT%2BjhqGgs0x8ijzKWGwo4g0ebSS3%2FKkRN3oMuoFFK1kcBlb31QSsiVLeaL5hopKL21eoObuT%2Ff98eaqoBUTQ8pA0JXhRzqetIBI%2BfZcD35jDe%2FtVIRBaZsVnLRg2A1XGWy7W%2Br%2BRRF9rMF4a%2FLhBJEJuRZwQccOcOjhzn1evpJiheUeDBUATvGKQW6kcYcbslsZyL6WrAR1V8RbbxvK7T97%2BGK3scLRU4GAy7U89zwjswwefHFIpblZOc2thdIIt4%2Bihy%2B43PDGPWZrrldm353kyCg%2B6FdpPn1Z4MllWKcSlkG5MWS70TgKg9DhlQiZoOXiGE1WyJ3CfNDq7j%2B22pDf8lIBEGb%2FUt0XU4ADMN7vPMhDTGGJsLJVL3mXFuRT&pp=1bd2f091980954a4db7bdd3a2ab55fc1&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=1&pt=product,GTX1050Ti,2
20-11-21,  GIGABYTE GeForce GTX 1660 SUPER OC 6GB GDDR6 (GV-N166SOC-6GD)  ,3100,roua.ro,https://www.compari.ro/Jump.php?ProductAttributeId=806549829&ProductType=p&dat=RxN5ro%2F4dodUwEg2Z%2B96fEDk6Pme2vuKaDDwnMAjsnk1arbGeGHjJDDzNR1BWbZhocW4afY7qQnDHyjh1Gou5RwMINJcKPk1G77LeHJFR1ALfESw%2FbkedoLuXuB2cslyhtRB9nZ1IPQDgfbZH5ImGpHzfv1u8bs3BxzSj8TRBeseZYALCrHxRVzNo%2FCeFO1P4B6TtKlYw7wlXJ2RKp2Tz2E1XXSAyXWvFu6iwKJehMGbo5OfX1ZxdcUeULeNN%2F70LsEa2sYEXPq%2Fw4fXIXB%2Fmj41R0aHqGbFD6HkL%2BckuI%2B8ODhSDaR4g61x%2BL9WQTxJ8FKpxJF3xQvcRQo9wXWLCVvMh8v%2F2Ykl4sJD4ZUmw5V4Ai74zQHnXvzqWld1MIyDsfvgwVYnHJCUGuPSShU4xZXRgItdNiNcvy1EjiSxnfn%2BjAE8RVRn9Fz%2F1oR7fQvs&pp=fa0b86f207c858edf29058ac97a5ef9f&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1660Super,2
20-11-21,  GIGABYTE GeForce RTX 3060 TI EAGLE OC 8GB GDDR6 256bit LHR (GV-N306TEAGLE OC-8GD 2.0)  ,4999.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=850052820&ProductType=p&dat=9hF7HeamKv97dgGOE2doFdeq%2BM18K8h7obkAGf0tG2KgZoPhbXbp9ZJw6ry2OInA5j%2B2W8KGGDmjFNnN97xCisfnvKQpXpBjxuxqZpNsa5jCF9RGToQXPkG7Hv7avuiz8jlO%2BO1WoPspzhXuvZta%2FKoZi0Y23pbq4gSkYO9z9AwI4F5dLUKaVCHPk%2B26j%2B2t9SQGBOQ3GTcOKDElQUT%2Fl4GJgEudO7aw9awVggt8JxQ8EJXqq7YQhb03DoGgOaKJ8uXLtHiH7ynnhdpJj1S3u4mMKi5RjQJfDy87YPyEFZsB%2FhJnZr9SfzsIjZBLYoWlm8Lrg5EbEAnio2RS8LEoBFr1ibTd9o9dtS%2BXIl2bnVgBv8ZfAmsvg9YQYjer42N6r3hpkCk270d2TRlFqQw9K%2BpmlcZIhqCF%2F0seOIHwkHB5zYyakv9yB%2FPrRgBWE65K&pp=f89c4d38f7097067ea4dc09a2d346031&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=3&pt=product,RTX3060Ti,2
20-11-21,  MSI GeForce RTX 3090 24GB GDDR6X 384bit (RTX 3090 GAMING X TRIO 24G)  ,17078.31,senetic.ro,https://www.compari.ro/Jump.php?ProductAttributeId=891399597&ProductType=p&dat=beu4upfBmJuQRsMFkrW6SNLN19R9MH3tOtlwqLkh%2FeNJJRSgh9LTg7Kh2OkghixAzNBO8E%2Bd9EzlUaytOQn2N0sc%2BINRAbnTab%2FhfKwwDGb2HBTETJDMNjIPzrXNhRGb%2F8nddaA2LrsxGVFPsXuK9ZUs0lPOBNGctELpXwmeZHdCyzXrF3Uko7HJV1DD1F90OVtRWjh5R3Ok4yAKlU3gEw8qrpcs6HQ1gThQ84WJnMQXFVlpQoSPyumncmply0tAKR24DSyu0PsjAonnt411sSsF5xaRWYd8Qi6E%2Fnblfb2iCNn%2B2G3oenMWpLkONSSZpqox%2BFKT6bClqzzO7gKfA1Rd1DY29smOhYzvu41HC5bLWLWAcgmWgB29hpcfhB%2FMmzX9Pwfa0y3nFWb6qPG9qYRGoMrpOLWSdUmQNAwlOjs%2F0eNkol7xnSCg89GYKL0I&pp=e1bd1be5564694e133ff014c6418ee5c&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3090,3
20-11-21,  GIGABYTE GeForce GTX 1660 OC 6GB GDDR5 (GV-N1660OC-6GD)  ,3806.5,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=732194733&ProductType=p&dat=WFyHV7c7lKxNwJUMnrUrpwyfM44MPwam66jWkPcSnVs%2B3qkKDGc%2F8dGuQI1GI1HfKoh%2B7lTW6Ty9zptnYXlzx8S9syKJ4g4mmuDlq60MRWU%2BqrF%2BNgMKLsReqHVbp5PTqDstR3NDE%2BRjzfwNQL%2FJMc1Y%2FEgjGBrI%2FiByrXxuY37xqq4nhiaa7FU3SbIZrYzJ6zmCu3r%2Ffm%2Fv8hOqmxn1HxhugpkqewYSR3C5DOR84XbhEy4ta%2FzKLkluWTqkYmVUqAS6AcDvQK%2BmY3TwlkK4MYG6iFHnMXXXXAoT7h%2B%2FjgBikXQg%2Fx098nkzoUyflEQGkuYtmf%2F%2B9JL0caIs4SMOt2iBrWPbfVptdGjqxXCqP9O6lGxX1UY6Z%2F%2F8xBpDCsf1%2FMmfA6Eija0OXUmAQ1nX%2FX7NKdLEtG90T4Qe0pT1wQzAzrk8Oz8R4CJAmkaflFBo&pp=396dd333e2b744a3aa9f0b77df52fedd&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1660,2
